speaker_age,birth_year,Name,VoxCeleb_ID,video_id
61.0,1952.0,Jérôme_Cahuzac,id04504,akVRibrQE2U
47.0,1965.0,John_C._Reilly,id04195,3PNnJS1Ngos
33.0,1983.0,Rocsi_Diaz,id07474,_O37mNBaNek
66.0,1946.0,Oliver_Stone,id06663,cWTAztcGeiM
24.0,1987.0,Cian_Healy,id01693,mpGKzwo9PZc
43.0,1969.0,José_Luis_Oltra,id04356,NWD4afV1U4c
48.0,1967.0,Liev_Schreiber,id05165,mgLvJA-0Id8
32.0,1983.0,Claudio_Bravo,id01733,DrrjxlYffUU
29.0,1986.0,Momoko_Ueda,id06225,YyBoq1PII4c
54.0,1961.0,Suhasini_Maniratnam,id08297,EjzJYqVLlKE
36.0,1976.0,Raja_Bell,id07176,YYZ5JHcEoxA
30.0,1980.0,Hank_Green,id03313,RUDPkPnZR0o
52.0,1959.0,David_Alward,id02015,kDLWXhTSyKc
61.0,1951.0,Kenny_Dalglish,id04725,oVY-9XSZyt8
31.0,1984.0,Carla_Rebecchi,id01362,JN-DnmmF_vM
37.0,1979.0,Vir_Das,id08919,T-Io1i-yt_s
47.0,1966.0,Ivica_Dačić,id03652,UJdHFP3ozQY
31.0,1982.0,Petr_Čech,id06958,mOYiVxQcdfM
35.0,1980.0,Yoanna_House,id09092,kCKnU2wlmc0
36.0,1977.0,Eric_Church,id02576,1oWKkGI0Zso
36.0,1973.0,T._R._Knight,id08375,C16-dYKY9lM
59.0,1956.0,Iveta_Radičová,id03651,GFslI1LLsrw
66.0,1947.0,Peer_Steinbrück,id06905,tzY8KOw8rh4
69.0,1942.0,Joy_Behar,id04375,wOYULOhQBq0
41.0,1975.0,Elizabeth_Reaser,id02464,7RxQL0MFZCg
52.0,1963.0,Sheryl_Underwood,id08022,V9okjsjkmmA
42.0,1969.0,Benoist_Apparu,id00965,cQSY3ZNDOlI
57.0,1955.0,Pier_Ferdinando_Casini,id07010,tz1iQm0VIHQ
72.0,1942.0,Eddie_Levert,id02348,o_IC2IXk07s
18.0,1989.0,Caitlin_Upton,id01306,fQKNvPn3V-8
70.0,1942.0,Barbra_Streisand,id00902,IOSlFmqRB2Y
52.0,1957.0,Lisa_Murkowski,id05209,DU99Kx1V_Zc
49.0,1959.0,Mauricio_Funes,id05853,72EzwZ7wxBw
67.0,1939.0,Dick_Vitale,id02186,AAqkfqIcuRk
53.0,1960.0,Steffen_Seibert,id08211,oFLqbAtMf-4
34.0,1978.0,David_Krumholtz,id02043,o0d1tIx4pEw
25.0,1988.0,Juan_Mata,id04393,s6s8ieBhVrY
49.0,1963.0,Colin_Montgomerie,id01780,CiHTkCguVYk
37.0,1978.0,Charlie_Weber,id01545,7xhRIMswMXE
22.0,1992.0,Jack_Gleeson,id03680,UMgC4Sv-rCU
22.0,1992.0,Nathalia_Ramos,id06408,zYLJn5uuCJ4
42.0,1972.0,Catherine_Siachoque,id01464,8KVu2TSnQuU
51.0,1961.0,Michel_Martelly,id06046,YZBrdKQc9wI
67.0,1949.0,Bonnie_Raitt,id01140,qo-bO-2KYCE
25.0,1988.0,Charlie_Carver,id01536,bS41plowY6I
39.0,1970.0,Rachel_Weisz,id07130,exWD6UFMZzI
42.0,1969.0,Rob_Ford,id07396,6bbb_NOpqGY
45.0,1968.0,Kelly_Hu,id04701,dfXwz4X-wCA
41.0,1975.0,Bára_Nesvadbová,id01289,yOi8okRwvaI
42.0,1973.0,Dave_Chappelle,id02005,OL-Idp1jAmk
33.0,1983.0,Sanjjanaa,id07769,PtryD8tsXoQ
68.0,1945.0,Martin_Sorrell,id05741,K-NYjuAIulk
58.0,1951.0,Sabine_Leutheusser-Schnarrenberger,id07670,oFplNntWXUU
37.0,1975.0,Trish_Stratus,id08702,3Im8YHPy3Nc
50.0,1962.0,Lenda_Murray,id05106,Bvhj7BTMZis
41.0,1971.0,Claudia_Gerini,id01721,4M6eDdujNXA
55.0,1958.0,Terry_Butcher,id08475,eIxuZJkvPes
65.0,1950.0,Phil_McGraw,id06970,OQSi7a6vJ1k
82.0,1934.0,Judi_Dench,id04409,YEfgG64sHoY
23.0,1989.0,Rebecca_Adlington,id07253,cwV1lbOYhQw
37.0,1978.0,Valentina_Lodovini,id08784,7K8BQYkWkzU
46.0,1967.0,John_Liu,id04222,U03jQ7pqTHQ
39.0,1978.0,Rakhi_Sawant,id07186,dDjHAv7ak4E
49.0,1964.0,Jorge_Capitanich,id04309,aFjyT75GjwU
55.0,1958.0,Gregory_Doran,id03209,_f7l9wiIfGg
38.0,1974.0,Dina_Pugliese,id02223,jzJV8vu6TJs
53.0,1960.0,Stéphane_Le_Foll,id08289,4APUEcF-Mio
38.0,1975.0,Drew_Barrymore,id02299,0jqrtDVezms
31.0,1985.0,Mouni_Roy,id06254,O5xxH4Hag9s
59.0,1951.0,Nick_Saban,id06485,RRA2LmngijI
36.0,1975.0,Laurent_Wauquiez,id05039,aVWeZxf7YfA
30.0,1986.0,Karan_Tacker,id04562,pPDyWIc7eSo
25.0,1989.0,Steven_Finn,id08263,oL7TDbcS_sc
51.0,1963.0,Camila_Batmanghelidjh,id01317,y57ZC0xzLDc
68.0,1947.0,Leszek_Balcerowicz,id05139,gZQ0kK-q9Mg
35.0,1975.0,Aron_Ralston,id00780,wIEuW15ASvc
64.0,1949.0,Wendy_Sherman,id08993,0j4lX7Xxvfk
35.0,1980.0,Brianna_Keilar,id01217,eqWoIc6Ouxs
29.0,1986.0,James_Milner,id03767,lWE-EBr1Tns
26.0,1991.0,James_Rodríguez,id03770,1le1EZqT6MM
34.0,1974.0,Vida_Guerra,id08877,XH28HhWyjdI
25.0,1987.0,Rozalia_Mancewicz,id07591,N5We_n4dI6I
39.0,1972.0,Benno_Fürmann,id00964,S1Qx0JNFJ9Y
75.0,1941.0,Alex_Ferguson,id00255,knwvnyWVSIg
41.0,1976.0,Rashida_Jones,id07230,31bBpRRy1xU
37.0,1973.0,Len_Wiseman,id05102,Xoqz0j8-V0o
27.0,1983.0,Brian_Vickers,id01214,ZKc3tB_AnaQ
33.0,1979.0,Yvonne_Catterfeld,id09145,Dbf9MiCyCLo
32.0,1984.0,Nick_Grimshaw,id06480,Yjoqek6uOWE
56.0,1960.0,Marcel_Koller,id05519,XP1IArVrGEk
42.0,1973.0,Johnny_Damon,id04236,mcWFFGdomeY
26.0,1986.0,Ramon_Sessions,id07202,1oOBPKHWeDk
49.0,1965.0,Jay_Carney,id03885,5h-EHudMEW4
34.0,1982.0,Monica_Dogra,id06232,UVN961bAVUE
50.0,1963.0,Travis_Tritt,id08688,kmuIOAi179s
54.0,1958.0,Jean_Charest,id03934,dcjNvPlJFuE
45.0,1966.0,Michael_Imperioli,id06003,OTw4gxfT9yw
24.0,1989.0,Israel_Folau,id03633,M8E9fDxNV14
48.0,1968.0,Kolinda_Grabar-Kitarović,id04869,mBtDID2qBMs
28.0,1986.0,Amanda_Crew,id00381,i1LaxZ3Fus8
39.0,1977.0,Rachael_Yamagata,id07118,RNR8AObAXaM
28.0,1989.0,Agnieszka_Radwańska,id00111,KsGjH_AeO3Q
57.0,1958.0,Lambert_Wilson,id04978,tXFWrur0bmU
32.0,1982.0,Mikel_Arteta,id06122,oKV8hs7cz7A
26.0,1985.0,Megan_Rapinoe,id05917,TJWBnhplUXI
48.0,1961.0,Jim_Balsillie,id04079,aWY4hiNc214
35.0,1981.0,Michiel_Huisman,id06067,wwFG0HDDkAU
48.0,1962.0,Scotty_Nguyen,id07840,3bKM2yVwueM
42.0,1974.0,Eduardo_Verástegui,id02384,xH38ariuYU8
40.0,1974.0,Raveena_Tandon,id07236,ADzuqu5sYyQ
48.0,1965.0,Ewen_McKenzie,id02687,ui_u6i8MBG0
39.0,1974.0,Eva_Mendes,id02656,gsvdPdzR604
24.0,1989.0,Nicholas_Hoult,id06472,Vrq7ouR3_TA
54.0,1962.0,Tania_Bryer,id08403,YOIQWVd1-RA
70.0,1945.0,Rodrigo_Duterte,id07483,RRDcpQttN24
39.0,1975.0,Christophe_Maé,id01671,MPHnXRA_OGQ
62.0,1952.0,Michel_Boujenah,id06040,W3X-fqlqM30
34.0,1983.0,Mark_Selby,id05698,M8CGRl3gYSE
47.0,1966.0,Rocco_DiSpirito,id07470,4dnUUKK5CUg
27.0,1980.0,Bijou_Phillips,id01037,sAiDinEOl6M
32.0,1979.0,Davy_Russell,id02070,SkeWdYod8oo
47.0,1964.0,Dot_Jones,id02286,rYH0ZiqtQvE
43.0,1965.0,John_Medeski,id04225,bIA6myV8xFw
47.0,1968.0,Samuli_Edelmann,id07747,O9bnxSb9rnY
30.0,1984.0,Trey_Hardee,id08695,bCsT9Z1Uy48
67.0,1948.0,Dean_Skelos,id02083,zvAbomWccnY
64.0,1953.0,Bob_Baffert,id01097,mjgws0xIW4Q
39.0,1973.0,Mariastella_Gelmini,id05619,jVVoEMNfrEY
50.0,1965.0,Joely_Richardson,id04175,wgx2k2vPqo0
24.0,1991.0,Tristan_Thompson,id08705,50rey47PJr8
34.0,1979.0,Kerry_Ellis,id04733,CEkr4v5sCL0
43.0,1974.0,Joy_Bryant,id04376,ppnNhjkYjek
31.0,1984.0,Julia_Mancuso,id04428,zA6ajFYjs-A
59.0,1948.0,Joaquín_Almunia,id04146,TjwBIza-GC4
47.0,1968.0,Jimmy_Jean-Louis,id04106,vxfLnbmnmhI
21.0,1990.0,Julia_Glushko,id04424,mtcfiI2SghY
44.0,1968.0,Melissa_Rivers,id05954,zayX_1q5GCU
41.0,1974.0,Noel_Schajris,id06598,rr3PZYNaang
49.0,1966.0,David_Hallyday,id02038,91roKxXmTX0
27.0,1986.0,Margareta_Kozuch,id05577,_UUKiDsb484
61.0,1952.0,Wolfgang_Kubicki,id09032,V6irMiG9_SE
29.0,1985.0,Sanya_Richards-Ross,id07776,CtTuc3O6Kbs
27.0,1989.0,Michael_van_Gerwen,id06025,i5QiQXfFhqI
46.0,1966.0,Debbie_Wasserman_Schultz,id02087,NwfOXy1q59E
34.0,1982.0,Sebastian_Stan,id07868,eZNOQoLytW0
59.0,1953.0,Charlie_Beck,id01535,vLYuTAdUafM
34.0,1979.0,Amy_Huberman,id00425,wnb2I58ZKbw
38.0,1976.0,Eva_Habermann,id02650,QITOrX6Lgyk
58.0,1957.0,Nick_Faldo,id06478,tz-yDZnS0Dg
30.0,1978.0,Myleene_Klass,id06288,7MVgLDRWIRM
40.0,1974.0,Claudelle_Deckert,id01719,9_Gr1235_VM
36.0,1978.0,Daniel_Brühl,id01918,Yu1LbtTI8KA
22.0,1985.0,Max_Crumm,id05871,D4eywFuyHVI
35.0,1981.0,Nicky_Jam,id06497,eeA-nso5U8Y
63.0,1953.0,Vesna_Pusić,id08853,cxwtFMf42Wk
44.0,1973.0,Sonu_Nigam,id08159,KLW6n-5SKtI
34.0,1981.0,Vittoria_Puccini,id08930,zJdQAtcFSKk
58.0,1958.0,Jay_Triano,id03894,LkXJowTium0
37.0,1980.0,Jayam_Ravi,id03898,QS7_fv36kkE
32.0,1985.0,Lucie_Hradecká,id05314,a7bBuRIxYuc
40.0,1973.0,Trijntje_Oosterhuis,id08698,0EmB9JOIWC0
39.0,1973.0,Peter_Andre,id06938,qirM-oLuvos
25.0,1984.0,Tami_Farrell,id08394,_ZjDx4qSw7c
23.0,1989.0,Daniel_Ricciardo,id01931,AnsDF3HtRnA
35.0,1978.0,Justin_Bartha,id04477,IkQHgfe6N84
51.0,1963.0,Valerie_Plame,id08795,gKOpDvk6sP4
57.0,1955.0,Milan_Bandić,id06131,0mOvQnnn7hg
41.0,1975.0,Anup_Soni,id00731,2Ofe7s_Q8II
46.0,1970.0,Mike_Matheny,id06111,siWXvZbDc7I
57.0,1955.0,Rainhard_Fendrich,id07173,QMviO1lNnnk
43.0,1970.0,Phil_Mickelson,id06971,0JggRIee9Ik
51.0,1957.0,Janet_Napolitano,id03821,uaGCOCOcm-0
48.0,1966.0,Princess_Laurentien_of_the_Netherlands,id07074,wrJAvU28qGI
57.0,1960.0,Mourad_Boudjellal,id06255,7geA1MQd5Fc
36.0,1979.0,Marielle_Heller,id05634,P2BD1hMn8Qk
42.0,1973.0,Christian_Borle,id01625,KlhGQHu2dbI
45.0,1968.0,Chad_Lowe,id01499,mDwbSX8a1fY
23.0,1989.0,David_Boudia,id02023,DWzEjFKaU2c
55.0,1960.0,Loren_Legarda,id05241,TRqRritgRTw
30.0,1984.0,Daniel_Agger,id01915,R0k8o8M-J0Q
30.0,1978.0,Dan_Snow,id01900,b2XWOZQbAUk
46.0,1971.0,Eric_Martsolf,id02583,IzaZ_vWEn0M
35.0,1978.0,Jesse_J._White,id04030,84oIYoHHWYM
61.0,1951.0,Rüdiger_Grube,id07662,9U-h6b5_CkM
66.0,1948.0,Marcel_Aubut,id05516,IHbwKPQtRYM
41.0,1974.0,Masi_Oka,id05788,WHMGsgr3x_k
49.0,1967.0,Ed_Balls,id02340,o8MNK9jqA7M
41.0,1975.0,Katherine_Grainger,id04640,X-LzrDP8b1Y
78.0,1937.0,Vayalar_Ravi,id08832,pHL55xfxW90
41.0,1971.0,Pádraig_Harrington,id07086,WkOP621Zs-s
61.0,1956.0,Lubomír_Zaorálek,id05286,SmWnyXaxo2Y
66.0,1949.0,Alain_Finkielkraut,id00175,QN12Ais-4mc
38.0,1975.0,Aïssa_Maïga,id00865,_XRq2aQ2sMs
24.0,1988.0,Max_Pacioretty,id05876,yHD4YHGcna4
52.0,1961.0,Lawrence_Lessig,id05049,KbDmftZ5wOs
36.0,1980.0,Neha_Dhupia,id06443,sJDk041j4cw
50.0,1963.0,Larry_the_Cable_Guy,id04997,zCNqb809Qpc
42.0,1972.0,Leigh-Allyn_Baker,id05093,n3QYIP_0Pgo
43.0,1971.0,Sally_Nugent,id07694,vIT5bJY2o0E
30.0,1987.0,Dree_Hemingway,id02298,P3EkxoDmXYg
40.0,1971.0,Gail_Porter,id02955,28gfH2B11AU
35.0,1981.0,Lleyton_Hewitt,id05228,v9LUd75vod0
31.0,1984.0,John_Dumelo,id04203,leCIzFq76wc
63.0,1951.0,Danny_Jordaan,id01974,tko9XcxtVEI
15.0,1999.0,Bailee_Madison,id00876,fBr1sM7Ylvc
81.0,1935.0,Dieter_Hallervorden,id02203,GGek_BmgYtc
48.0,1965.0,Charlie_Sheen,id01541,sMDYdAB0MPs
44.0,1971.0,Vincent_Elbaz,id08907,aQubZsnkgZU
32.0,1984.0,Aubrey_Plaza,id00823,kGM4fs0zeto
36.0,1979.0,Emmanuel_Moire,id02545,iLvMYIoyQxs
51.0,1963.0,Tom_Cavanagh,id08600,cKAazAmwi3Q
30.0,1977.0,Fifi_Box,id02795,GWjY5dZxpgc
34.0,1977.0,Bobby_Roode,id01124,7Y-51ooBIWQ
58.0,1958.0,Dario_Franceschini,id01986,DiqXot8CJLI
34.0,1980.0,Élodie_Gossuin,id09234,8sUKy6Ul2Sc
51.0,1959.0,Randy_Travis,id07214,9f5RH8WBmQ8
29.0,1984.0,Fara_Williams,id02729,2I7ZviFW4S0
48.0,1966.0,Lucie_Bílá,id05313,6nCHkDNtV4Q
43.0,1971.0,Besnik_Hasi,id00999,vxCEJB-MnIE
71.0,1939.0,Erika_Pluhar,id02597,XCm4hUXaRUw
28.0,1988.0,Jamie_Campbell_Bower,id03777,m_IRyfWhwxM
30.0,1985.0,Alexis_Texas,id00301,yI1j0eLRvGE
33.0,1977.0,Ivan_Basso,id03640,u2BTaI7TPHs
40.0,1973.0,Dietmar_Hamann,id02209,kyDqtPTmI48
30.0,1985.0,Valérie_Bègue,id08799,BgpTXSoHHQU
26.0,1985.0,Justin_Masterson,id04483,sVY2wo9CHrA
27.0,1986.0,Jessica_Stam,id04053,SFd2TaasRcs
45.0,1970.0,Josie_Bissett,id04344,sXBaEQSQdhM
59.0,1956.0,Georg_Gänswein,id03015,k8gObKXeY04
74.0,1943.0,Uğur_Dündar,id08769,Qpqe-4kNPpw
36.0,1980.0,Kate_Ryan,id04626,I6oIY0YSJVI
55.0,1959.0,Anne_Lauvergeon,id00654,t75K3Pm6SbA
37.0,1978.0,Jodie_Kidd,id04152,E2xs02ox14A
67.0,1948.0,Gregor_Gysi,id03207,LZhLl6B7w_s
35.0,1981.0,T._J._Miller,id08374,_YkWaHZV-uc
69.0,1945.0,Bette_Midler,id01010,lGgpKAGHbx8
34.0,1979.0,B._J._Novak,id00866,1ki58847CNs
77.0,1938.0,Joyce_Carol_Oates,id04378,r_VTtpAFEDk
44.0,1970.0,Dean_DeBlois,id02079,kyuBD9Upl4A
23.0,1992.0,Larissa_Marolt,id04993,8TktwzMXNP0
68.0,1942.0,Ichirō_Ozawa,id03534,7_OZQgxqzWk
52.0,1964.0,Amit_Shah,id00413,4dxOrrPCM2w
39.0,1972.0,Nadja_Uhl,id06331,AU5Xki8fGCM
40.0,1975.0,Adam_Rodríguez,id00061,0G9G9oyFHI8
47.0,1964.0,Vivica_A._Fox,id08937,w83bPl5wlLA
78.0,1936.0,Ursula_Andress,id08761,ys4Z7TNMhmI
52.0,1963.0,Viktor_Orbán,id08890,1JjEQtCdnhc
65.0,1944.0,Reinhold_Messner,id07272,zxIC7447w3s
47.0,1969.0,Michael_Sheen,id06017,JMOmtZH6TZE
52.0,1957.0,Cesare_Bocci,id01490,zRXTGeUmOVk
26.0,1986.0,Tereza_Kerndlová,id08463,dAup2vSGvnM
22.0,1990.0,Ricky_Rubio,id07368,HlXf8RFVMJI
28.0,1985.0,Giedo_van_der_Garde,id03079,3-kD4F01-nY
47.0,1967.0,Nick_Clegg,id06474,tDtOgeW0o4w
57.0,1960.0,Apara_Mehta,id00739,kF22EmihQbM
44.0,1967.0,Artie_Lange,id00788,pk3_NF7JxB4
29.0,1981.0,Lee_Mead,id05076,6yoGHFnFrmE
25.0,1985.0,Ai_Miyazato,id00137,c9GdWdP71aw
37.0,1970.0,Nicola_Sturgeon,id06507,y5SCTAfVyhU
52.0,1962.0,Felicity_Huffman,id02760,XXT7L3tj7mc
62.0,1950.0,Steven_Van_Zandt,id08273,6p4ISfSkIuI
30.0,1980.0,Jason_Ritter,id03871,6kr_9vE4a_A
29.0,1982.0,Sondre_Lerche,id08148,Pm_7s168I0o
35.0,1976.0,Henrik_Stenson,id03425,aJf7soj2KSE
23.0,1987.0,Naya_Rivera,id06427,FE4m2_FwOTA
50.0,1967.0,Michael_Gove,id05998,jCfx3UCIUoM
51.0,1965.0,Adrian_Pasdar,id00088,eA6ubBZoN8Y
38.0,1975.0,Megan_Gale,id05915,aPoaZ-vbWNM
51.0,1966.0,Lilian_Garcia,id05171,4K1H3_Nu9Dc
65.0,1952.0,Louis_Walsh,id05271,QZbZWMaptwk
29.0,1984.0,Priyamani,id07080,VsM5Rbf94CY
42.0,1971.0,Rozonda_Thomas,id07593,l-SxbZ2WPKo
28.0,1984.0,Nicolette_van_Dam,id06528,LGQIXXiQlT0
22.0,1987.0,Rebecca_Breeds,id07254,3iW4dY1_diM
44.0,1969.0,Laurent_Delahousse,id05034,eDVab8eRZXA
48.0,1966.0,Lisa_Stansfield,id05213,6vT9wm7WUHE
23.0,1988.0,Tulisa_Contostavlos,id08716,JcbFw2W0hKk
31.0,1981.0,Natasha_Bedingfield,id06394,xExo2vhwyxw
26.0,1985.0,Annette_Gerritsen,id00669,AP8PLzhY6Uo
54.0,1958.0,André_Kuipers,id00543,Txf9XEsSmuc
60.0,1955.0,Deborra-Lee_Furness,id02094,MaOw_Lc1yaA
48.0,1962.0,Abdullah_II_of_Jordan,id00029,96Z18I2UKAE
48.0,1967.0,Mehmet_Şimşek,id05930,x68bk6Q8TBQ
30.0,1983.0,Myriam_Fares,id06292,k7r40DtKugI
47.0,1969.0,Terri_J._Vaughn,id08472,SaS5uC6yJcY
43.0,1968.0,Mike_Patton,id06113,8jDcGV6wGSU
32.0,1978.0,Dennis_Rommedahl,id02140,Dll2EQp1B-8
23.0,1993.0,Alyson_Stoner,id00374,6Isqjh30oGE
44.0,1968.0,Marcel_Desailly,id05518,fYWPB5XTP0U
69.0,1945.0,Maggie_Beer,id05423,MfRZRGGE7QA
38.0,1975.0,Rodrigo_Santoro,id07489,oT3Y7l_ZqF4
27.0,1983.0,Kim_Clijsters,id04783,gndrB_MD9AM
25.0,1986.0,Stoya,id08281,ceTdYxJbUvw
66.0,1947.0,Paula_Deen,id06863,9PL02LMD8Gw
38.0,1977.0,Luis_Piedrahita,id05333,cq0sd9gIPsw
52.0,1964.0,Lars_Løkke_Rasmussen,id04999,vLQA7NXQuPY
23.0,1990.0,Aaron_Ramsey,id00016,MH_ZkvClo2I
19.0,1992.0,Jared_Sullinger,id03840,RTrOdAc1Ynk
19.0,1995.0,Missy_Franklin,id06195,5Mw7APNMYpQ
30.0,1981.0,Alexander_Fehling,id00275,0LNp8zwR1iM
56.0,1960.0,Oskar_Freysinger,id06702,sGuruYpQOhY
31.0,1982.0,Rebecca_Hall,id07256,2rSAW_PVZbE
42.0,1969.0,Marco_Antonio_Regil,id05538,v4XSjYh6mEI
52.0,1965.0,Julia_Ormond,id04430,FYaMbgxfX2Y
43.0,1970.0,Tina_Fey,id08569,WUCXebc-kMU
60.0,1953.0,Klaus_Wowereit,id04856,1Ydoxj4E4Ig
60.0,1955.0,Billy_Idol,id01063,8Dq9BAqZqwA
31.0,1980.0,An_Lemmens,id00437,o8KaJeRHikA
38.0,1978.0,Michelle_Rodriguez,id06062,KveoWAn14ks
40.0,1971.0,Čedomir_Jovanović,id09252,eTkP66J-vUg
62.0,1955.0,Karl-Heinz_Rummenigge,id04586,41hfHch4BCc
52.0,1964.0,Patrick_Fabian,id06809,0gsqgEIfM08
24.0,1986.0,Tom_Dwan,id08605,87UPpcuh3TU
23.0,1989.0,Elliott_Tittensor,id02486,cs1BwwSGhBs
32.0,1982.0,Noelle_Pikus-Pace,id06599,1zujPoxdxtw
27.0,1988.0,Russell_Westbrook,id07628,9Pa6bfg2ZYo
22.0,1991.0,Jeffrey_Bruma,id03958,1kzYDRFh9Zc
55.0,1957.0,Clint_Hurdle,id01751,zQC5h1_Wxws
31.0,1978.0,Malin_Åkerman,id05459,ksGb6IwA8mQ
49.0,1964.0,Michael_Laudrup,id06006,dgdoWVA3O6Y
46.0,1970.0,R._Madhavan,id07108,TgoKIk2rVec
31.0,1985.0,Solenn_Heussaff,id08139,dTovLCVPRZI
31.0,1985.0,Pankaj_Advani,id06753,S8-ppkRZYSQ
39.0,1976.0,Daniel_Gillies,id01921,30q8qlHPevc
30.0,1982.0,Carley_Stenson,id01364,33hfWhWCRVg
29.0,1987.0,Danny_Willett,id01976,P_5F8xP_F2E
60.0,1952.0,Michaela_May,id06026,KBT9W5MY4sQ
40.0,1974.0,Romain_Duris,id07511,Jk3tEhYWdmw
29.0,1983.0,Alona_Tal,id00365,N7RZsn3YoHY
38.0,1976.0,Jon_Dahl_Tomasson,id04255,4y4RupFvI5Y
54.0,1958.0,Nikki_Sixx,id06553,SXqZQdFc6uU
34.0,1978.0,Rio_Ferdinand,id07384,ZCfc37g-YFI
45.0,1969.0,Kasim_Reed,id04606,7ZqgfikkoQg
18.0,1991.0,Gabriella_Cilmi,id02946,UCf5Ge5uy9s
49.0,1965.0,Vladimir_Luxuria,id08941,eXaHer22euk
22.0,1991.0,Oviya,id06713,uwhQEK-nH7o
55.0,1956.0,Christine_Lagarde,id01658,p3Tsob1uYOo
59.0,1955.0,Angie_Motshekga,id00592,bwmSpuomv48
38.0,1973.0,Sergey_Bezrukov,id07916,djbn__rAJR4
57.0,1949.0,Don_Johnson,id02264,GRPa0rvjrEg
40.0,1976.0,Alexander_Skarsgård,id00282,FaCbHpa0QoY
29.0,1984.0,Kendrick_Perkins,id04720,QVZEubFgh0E
32.0,1981.0,Britney_Spears,id01228,SJQOZPMPSSg
48.0,1965.0,Louise_Hoffsten,id05275,QQnl0U_IZSE
27.0,1986.0,Silke_Spiegelburg,id08071,8dWQROOZxn8
20.0,1991.0,Jimi_Blue_Ochsenknecht,id04098,ZWPqkuvbYQ0
51.0,1963.0,Bernard_Cazeneuve,id00976,VJBiEecCwMw
31.0,1982.0,Lindsay_Pulsipher,id05187,uq48N0EgngE
70.0,1945.0,Thaao_Penghlis,id08489,0eQm43PxbUs
32.0,1983.0,Kaisa_Mäkäräinen,id04527,n0MmAoAZIH0
24.0,1986.0,Lee_DeWyze,id05066,GJLXewreTpA
41.0,1974.0,Charli_Baltimore,id01532,3iQbeejI7oM
54.0,1956.0,Bo_Derek,id01094,ToPFx_xp5B4
42.0,1968.0,Edward_Burns,id02389,9BBwcc51dqc
25.0,1991.0,Mayra_Aguiar,id05894,A9YyxK4hMw0
69.0,1942.0,Pam_St._Clement,id06748,Gt9FZ7qrzhc
40.0,1974.0,Annette_Frier,id00668,0lVLZ74eu78
73.0,1941.0,Beau_Bridges,id00926,s9XtdppxH9s
32.0,1977.0,Mehdi_Mahdavikia,id05923,fs_8D-suwWI
28.0,1984.0,Clare_Bowen,id01708,PPlm6v3lrhM
40.0,1969.0,Siv_Jensen,id08110,jpyddhVD_os
51.0,1961.0,Julia_Gillard,id04423,c9VAOYiMlyM
40.0,1973.0,Delphine_Batho,id02112,Ndy2Tt6xXTc
47.0,1970.0,Matt_Damon,id05816,7jt8zGB27QQ
36.0,1977.0,Jarome_Iginla,id03845,bJVl9n3J4_c
52.0,1961.0,Jarosław_Gowin,id03852,1Nj4GGqoJQ0
61.0,1955.0,Kevin_Costner,id04738,nh4Lw2nNj28
40.0,1973.0,Jeff_Timmons,id03956,E-z5ifQH6bU
29.0,1978.0,Kate_Ritchie,id04624,MF_VDOnQc-o
46.0,1966.0,Halle_Berry,id03304,7TXth2a2A1g
31.0,1985.0,T-Pain,id08372,hqOMdZWxFzk
49.0,1966.0,Natalie_Bennett,id06378,jGGRPo47mg8
34.0,1982.0,Shaun_Burgoyne,id07985,uT5HdNzHN38
61.0,1952.0,Wolfgang_Bosbach,id09031,sfYGzU2c66s
31.0,1977.0,Vittorio_Grigolo,id08931,uo1yytPI0ew
77.0,1935.0,Ron_Paul,id07531,dGWcbaJkm28
57.0,1957.0,Praveen_Togadia,id07062,Ib3f2gwi2xc
50.0,1964.0,Rosie_Perez,id07575,XIVyKFf0Yj0
66.0,1943.0,Kurtwood_Smith,id04935,u7xxwqogcl8
55.0,1957.0,Johann_Lamont,id04184,3YIoYEzm4N4
51.0,1963.0,Greg_Kinnear,id03199,oY_0K7J6B58
50.0,1966.0,Amélie_Nothomb,id00435,wtGpMRq0wi8
44.0,1968.0,Michelle_Visage,id06064,PNBq_29Z45M
51.0,1964.0,Zach_Galligan,id09155,h-0ckiPr6jQ
33.0,1981.0,Florian_Silbereisen,id02832,DUT5ecXS-pU
39.0,1976.0,Rachid_Badouri,id07131,dD1lgI5MZK0
27.0,1988.0,Yann_Sommer,id09068,SPYfZfP28vg
21.0,1993.0,Jordan_Spieth,id04300,ZkgoDwUzv1A
25.0,1991.0,Michael_Hayböck,id06000,GbKG2TozWXk
32.0,1982.0,Shin-Soo_Choo,id08030,esC0UIP08E8
31.0,1976.0,Shane_Doan,id07960,IuiPclCZo1c
27.0,1985.0,Antonio_Nocerino,id00721,HVMagiX-MMg
36.0,1979.0,Manuel_Cortez,id05490,6kMuaxBVojI
38.0,1978.0,Pelle_Almqvist,id06909,Q8trG0u0EWk
20.0,1990.0,Nicole_Faria,id06518,3j19rcpq8HU
24.0,1991.0,Samantha_Peszek,id07725,F5h9q9pemTk
24.0,1987.0,Anaïs_Demoustier,id00465,O-IT9DbFh9M
39.0,1977.0,Eric_Balfour,id02572,jp5cARQY7B8
31.0,1982.0,Yvonne_Strahovski,id09147,4H4qTcuOsuU
25.0,1986.0,Louie_McCarthy-Scarsbrook,id05262,Ku_l9_LbHnc
31.0,1983.0,Brie_Bella,id01224,_F-Yu38QTpg
